,price,Address,area,Bedrooms,Bathrooms
3218,47500000.0,Powai,2070.0,3.0,4.0
3219,18000000.0,Powai,893.0,2.0,2.0
3220,17500000.0,Powai,835.0,2.0,2.0
3221,17000000.0,Powai,850.0,2.0,2.0
3222,75000000.0,Powai,2500.0,5.0,4.0
3223,21500000.0,Powai,1155.0,2.0,2.0
3224,18000000.0,Powai,1100.0,2.0,2.0
3225,35000000.0,Powai,1230.0,2.0,2.0
3226,23500000.0,Powai,1200.0,2.0,2.0
3227,25000000.0,Powai,1100.0,3.0,3.0
3228,90000000.0,Powai,3000.0,6.0,4.0
3229,35000000.0,Powai,1350.0,2.0,2.0
3230,24000000.0,Powai,1150.0,2.0,2.0
3231,14100000.0,Powai,900.0,2.0,2.0
3233,30000000.0,Powai,1155.0,2.0,2.0
3235,27000000.0,Powai,1020.0,2.0,2.0
3237,29000000.0,Powai,1050.0,2.0,2.0
3239,19500000.0,Powai,885.0,2.0,2.0
3240,15500000.0,Powai,915.0,2.0,2.0
3241,18000000.0,Powai,950.0,2.0,2.0
3242,40000000.0,Powai,1400.0,3.0,3.0
3244,12900000.0,Powai,720.0,2.0,2.0
3245,26500000.0,Powai,990.0,2.0,2.0
3246,17800000.0,Powai,915.0,2.0,2.0
3247,18000000.0,Powai,960.0,2.0,2.0
3248,15000000.0,Powai,900.0,2.0,2.0
3249,19800000.0,Powai,1281.0,2.0,2.0
3251,20000000.0,Powai,800.0,2.0,2.0
3253,22500000.0,Powai,1100.0,2.0,2.0
3254,31500000.0,Powai,1055.0,2.0,2.0
3255,21000000.0,Powai,885.0,2.0,2.0
3256,25000000.0,Powai,1000.0,2.0,2.0
3258,25000000.0,Powai,1100.0,2.0,2.0
3259,18000000.0,Powai,1075.0,2.0,2.0
3260,14000000.0,Powai,880.0,2.0,2.0
3261,63000000.0,Santacruz,1669.0,3.0,3.0
3262,55500000.0,Santacruz,1775.0,3.0,3.0
3263,55000000.0,Santacruz,1500.0,3.0,3.0
3264,26500000.0,Santacruz,1050.0,2.0,2.0
3265,47500000.0,Santacruz,1300.0,2.0,2.0
3266,38500000.0,Santacruz,1112.0,2.0,2.0
3267,30000000.0,Santacruz,900.0,2.0,2.0
3268,40000000.0,Santacruz,1000.0,2.0,2.0
3269,21000000.0,Santacruz,850.0,2.0,2.0
3271,21500000.0,Santacruz,900.0,2.0,2.0
3272,72000000.0,Santacruz,1886.0,3.0,3.0
3274,21000000.0,Santacruz,840.0,2.0,2.0
3275,21000000.0,Santacruz,920.0,2.0,2.0
3276,23000000.0,Santacruz,800.0,2.0,2.0
3277,20000000.0,Santacruz,700.0,2.0,2.0
3279,32000000.0,Santacruz,980.0,3.0,2.0
3280,45000000.0,Santacruz,1300.0,3.0,3.0
3281,22000000.0,Santacruz,790.0,2.0,2.0
3282,62500000.0,Santacruz,1780.0,4.0,4.0
3283,26000000.0,Santacruz,1100.0,2.0,2.0
3284,26000000.0,Santacruz,657.0,2.0,2.0
3285,26000000.0,Santacruz,1000.0,2.0,2.0
3286,26000000.0,Santacruz,788.0,2.0,2.0
3287,33000000.0,Santacruz,925.0,2.0,2.0
3288,64500000.0,Santacruz,1625.0,3.0,3.0
3289,19000000.0,Santacruz,850.0,2.0,2.0
3290,30000000.0,Santacruz,1100.0,2.0,2.0
3291,23000000.0,Santacruz,800.0,2.0,2.0
3292,34000000.0,Santacruz,1050.0,2.0,2.0
3293,23500000.0,Santacruz,963.0,2.0,2.0
3294,52500000.0,Santacruz,1500.0,3.0,3.0
3296,20700000.0,Santacruz,885.0,2.0,2.0
3297,65000000.0,Santacruz,1650.0,3.0,4.0
3298,25000000.0,Santacruz,1000.0,2.0,2.0
3302,25000000.0,Santacruz,650.0,2.0,2.0
3303,35000000.0,Santacruz,1120.0,2.0,2.0
3304,15000000.0,Santacruz,700.0,2.0,2.0
3305,52500000.0,Santacruz,1250.0,3.0,3.0
3306,29900000.000000004,Santacruz,800.0,3.0,3.0
3307,24000000.0,Santacruz,850.0,2.0,2.0
3308,30000000.0,Santacruz,800.0,2.0,2.0
3309,25000000.0,Santacruz,700.0,2.0,2.0
3310,20000000.0,Santacruz,675.0,2.0,2.0
3311,21000000.0,Santacruz,780.0,2.0,2.0
3312,22500000.0,Santacruz,902.0,2.0,2.0
3314,16500000.0,Santacruz,775.0,2.0,2.0
3315,25000000.0,Santacruz,750.0,2.0,2.0
3316,22500000.0,Santacruz,1000.0,2.0,2.0
3317,25000000.0,Santacruz,865.0,2.0,2.0
3321,18500000.0,Santacruz,780.0,2.0,2.0
3322,35000000.0,Santacruz,1075.0,3.0,3.0
3323,21500000.0,Santacruz,839.0,2.0,2.0
3324,35000000.0,Santacruz,1066.0,2.0,3.0
3325,30000000.0,Santacruz,900.0,2.0,2.0
3326,32000000.0,Santacruz,900.0,3.0,3.0
3327,27500000.0,Santacruz,950.0,2.0,2.0
3328,18500000.0,Santacruz,847.0,2.0,2.0
3329,19000000.0,Santacruz,700.0,2.0,2.0
3330,47500000.0,Santacruz,1300.0,3.0,3.0
3332,48000000.0,Santacruz,1400.0,3.0,3.0
3333,20000000.0,Santacruz,750.0,2.0,2.0
3334,29500000.0,Santacruz,760.0,2.0,2.0
3336,22000000.0,Santacruz,935.0,2.0,2.0
3337,16000000.0,Santacruz,585.0,2.0,2.0
3338,81100000.0,Santacruz,2285.0,4.0,4.0
3339,32100000.0,Santacruz,900.0,2.0,3.0
3340,27000000.0,Santacruz,800.0,2.0,2.0
3341,42500000.0,Santacruz,1200.0,2.0,2.0
3342,18000000.0,Santacruz,750.0,2.0,2.0
3343,35000000.0,Santacruz,891.0,2.0,2.0
3344,26100000.0,Santacruz,940.0,2.0,2.0
3345,22500000.0,Santacruz,540.0,2.0,2.0
3346,47500000.0,Santacruz,1550.0,3.0,3.0
3347,20000000.0,Santacruz,700.0,2.0,2.0
3348,40000000.0,Santacruz,1136.0,2.0,2.0
3351,19000000.0,Santacruz,625.0,2.0,2.0
3353,20000000.0,Santacruz,650.0,2.0,2.0
3354,21000000.0,Santacruz,700.0,2.0,2.0
3355,23500000.0,Santacruz,900.0,2.0,2.0
3358,31500000.0,Sewri,960.0,2.0,2.0
3362,28000000.0,Sewri,1150.0,2.0,2.0
3363,40000000.0,Sewri,1420.0,3.0,3.0
3365,23000000.0,Sewri,780.0,2.0,3.0
3366,24000000.0,Sewri,820.0,2.0,2.0
3367,29000000.0,Sewri,1150.0,2.0,2.0
3368,22500000.0,Sewri,950.0,2.0,2.0
3369,60000000.0,Sion,1976.0,3.0,2.0
3370,65000000.0,Sion,2300.0,4.0,5.0
3371,27500000.0,Sion,1150.0,2.0,2.0
3372,14500000.0,Sion,811.0,2.0,2.0
3373,17000000.0,Sion,800.0,2.0,2.0
3374,14500000.0,Sion,811.0,2.0,2.0
3376,30000000.0,Sion,1140.0,3.0,2.0
3377,25000000.0,Sion,1300.0,2.0,2.0
3378,22000000.0,Sion,1000.0,2.0,2.0
3379,28000000.0,Sion,1024.0,3.0,3.0
3382,27500000.0,Sion,1079.0,2.0,2.0
3383,21100000.0,Sion,1150.0,2.0,2.0
3384,35000000.0,Sion,854.0,2.0,3.0
3385,21000000.0,Sion,780.0,2.0,2.0
3386,77500000.0,Sion,2000.0,3.0,3.0
3387,15000000.0,Sion,550.0,2.0,2.0
3388,22500000.0,Sion,1000.0,2.0,2.0
3389,21000000.0,Sion,900.0,2.0,2.0
3393,18000000.0,Sion,858.0,2.0,2.0
3394,22500000.0,Sion,959.0,2.0,2.0
3395,21000000.0,Sion,700.0,2.0,2.0
3396,40000000.0,Sion,985.0,2.0,2.0
3398,20000000.0,Sion,585.0,2.0,2.0
3399,21000000.0,Sion,700.0,2.0,2.0
3400,70000000.0,Sion,1950.0,4.0,4.0
3402,22500000.0,Sion,900.0,2.0,2.0
3403,38000000.0,Sion,1000.0,2.0,2.0
3404,105000000.0,Sion,3600.0,7.0,7.0
3405,32500000.0,Sion,900.0,3.0,2.0
3406,65000000.0,Sion,1850.0,3.0,4.0
3407,17000000.0,Sion,680.0,2.0,2.0
3408,18000000.0,Sion,838.0,2.0,2.0
3409,16000000.0,Sion,570.0,2.0,2.0
3411,13000000.0,Sion,900.0,2.0,2.0
3412,32500000.0,Sion,1000.0,3.0,2.0
3413,30000000.0,Sion,750.0,2.0,2.0
3414,27500000.0,Sion,925.0,3.0,3.0
3415,22000000.0,Sion,950.0,2.0,2.0
3416,18000000.0,Sion,550.0,2.0,2.0
3418,37500000.0,Sion,1251.0,4.0,3.0
3419,40000000.0,Sion,1400.0,2.0,2.0
3420,31000000.0,Sion,1050.0,2.0,2.0
3421,27500000.0,Sion,994.0,2.0,2.0
3422,22500000.0,Sion,685.0,2.0,2.0
3423,16000000.0,Sion,550.0,2.0,2.0
3425,18500000.0,Sion,825.0,2.0,2.0
3426,15000000.0,Sion,1050.0,2.0,2.0
3427,22500000.0,Sion,800.0,2.0,2.0
3429,19000000.0,Sion,1035.0,2.0,2.0
3430,22500000.0,Sion,837.0,2.0,2.0
3431,22000000.0,Sion,970.0,2.0,2.0
3432,27500000.0,Sion,835.0,2.0,2.0
3434,11000000.0,Sion,700.0,2.0,2.0
3436,47000000.0,South,1100.0,2.0,2.0
3437,115000000.0,South,2500.0,3.0,4.0
3439,38000000.0,South,815.0,2.0,2.0
3443,47500000.0,South,1400.0,2.0,2.0
3445,45000000.0,South,1250.0,2.0,2.0
3447,37500000.0,South,1000.0,2.0,2.0
3452,26000000.0,South,1130.0,2.0,2.0
3453,100000000.0,South,2000.0,3.0,3.0
3454,65000000.0,South,1500.0,2.0,3.0
3455,30000000.0,South,812.0,2.0,2.0
3457,36000000.0,South,760.0,2.0,2.0
3462,57500000.0,South,1180.0,3.0,3.0
3463,38000000.0,South,930.0,2.0,2.0
3465,37000000.0,South,800.0,2.0,2.0
3466,75000000.0,South,1250.0,2.0,2.0
3467,32000000.0,South,700.0,2.0,2.0
3473,65000000.0,South,1375.0,2.0,2.0
3475,110000000.0,South,2300.0,3.0,3.0
3477,31500000.0,South,861.0,2.0,2.0
3478,35000000.0,South,1000.0,2.0,2.0
3479,35000000.0,South,600.0,3.0,2.0
3481,42000000.0,South,950.0,2.0,2.0
3483,24800000.0,South,780.0,2.0,2.0
3484,34000000.0,South,1163.0,2.0,2.0
3485,35000000.0,South,1100.0,2.0,2.0
3487,39500000.0,South,1325.0,2.0,2.0
3488,45000000.0,South,1200.0,2.0,2.0
3490,50000000.0,South,980.0,2.0,2.0
3493,36000000.0,South,900.0,2.0,2.0
3494,56500000.0,South,1350.0,3.0,3.0
3495,26500000.0,South,900.0,2.0,2.0
3496,30000000.0,South,565.0,2.0,2.0
3498,26200000.0,South,750.0,2.0,2.0
3499,62500000.0,South,1200.0,3.0,3.0
3500,47000000.0,South,1250.0,2.0,2.0
3501,90000000.0,South,1500.0,3.0,4.0
3502,25000000.0,South,750.0,2.0,2.0
3503,67500000.0,South,1325.0,3.0,3.0
3505,80000000.0,South,1612.0,3.0,3.0
3507,70000000.0,South,1740.0,3.0,2.0
3508,65000000.0,South,1100.0,3.0,3.0
3509,85000000.0,South,2054.0,3.0,3.0
3510,91000000.0,South,1500.0,2.0,3.0
3511,49500000.0,South,1200.0,2.0,2.0
3512,50000000.0,South,1150.0,3.0,3.0
3513,42500000.0,South,900.0,2.0,2.0
3515,47500000.0,South,900.0,2.0,2.0
3517,90000000.0,South,1500.0,3.0,3.0
3518,55000000.0,South,1160.0,2.0,2.0
3519,35000000.0,South,1100.0,2.0,2.0
3521,21500000.0,South,900.0,2.0,2.0
3522,60000000.0,South,1000.0,2.0,3.0
3523,27500000.0,South,725.0,2.0,2.0
3525,55000000.0,South,1200.0,3.0,3.0
3526,18000000.0,South,806.0,2.0,2.0
3527,37000000.0,South,980.0,2.0,2.0
3528,65000000.0,South,1295.0,3.0,3.0
3530,40000000.0,South,958.0,2.0,2.0
3531,40000000.0,South,1000.0,2.0,2.0
3532,25000000.0,South,1000.0,2.0,2.0
3533,50000000.0,South,1500.0,2.0,2.0
3535,35000000.0,South,800.0,2.0,2.0
3536,30000000.0,South,950.0,2.0,2.0
3538,72500000.0,South,1175.0,2.0,2.0
3540,105000000.0,South,2050.0,3.0,3.0
3541,35000000.0,South,1500.0,2.0,2.0
3542,26000000.0,South,713.0,2.0,2.0
3544,250000000.0,South,4500.0,5.0,5.0
3546,52500000.0,South,1200.0,3.0,3.0
3547,70000000.0,South,1150.0,3.0,3.0
3548,57000000.0,South,990.0,2.0,2.0
3549,60000000.0,South,1000.0,2.0,2.0
3550,70000000.0,South,1700.0,3.0,3.0
3552,72000000.0,South,1840.0,3.0,3.0
3555,19000000.0,South,764.0,2.0,2.0
3559,40000000.0,South,1200.0,2.0,2.0
3560,40000000.0,South,1350.0,2.0,2.0
3561,65000000.0,South,1100.0,2.0,3.0
3562,30000000.0,South,900.0,2.0,2.0
3563,25000000.0,South,1100.0,2.0,2.0
3564,28000000.0,South,800.0,2.0,2.0
3565,65000000.0,South,1400.0,3.0,4.0
3566,30000000.0,South,800.0,2.0,2.0
3568,98000000.0,South,2000.0,3.0,2.0
3569,30000000.0,South,850.0,2.0,2.0
3570,48000000.0,South,850.0,2.0,2.0
3571,29500000.0,South,950.0,2.0,2.0
3572,29900000.000000004,South,1200.0,2.0,2.0
3573,27000000.0,South,770.0,2.0,2.0
3574,32500000.0,South,888.0,2.0,2.0
3575,23000000.0,South,1015.0,2.0,2.0
3577,22500000.0,South,715.0,2.0,2.0
3579,70000000.0,South,1600.0,2.0,2.0
3580,100000000.0,South,1750.0,2.0,2.0
3581,37500000.0,South,1287.0,2.0,2.0
3583,55000000.0,South,1350.0,3.0,2.0
3584,30000000.0,South,1100.0,2.0,2.0
3587,31000000.0,South,1000.0,2.0,2.0
3591,52000000.0,South,1094.0,2.0,3.0
3592,58500000.0,South,1500.0,3.0,2.0
3594,15000000.0,South,550.0,2.0,2.0
3595,50000000.0,South,1000.0,2.0,3.0
3596,45000000.0,South,750.0,2.0,2.0
3597,27000000.0,South,725.0,2.0,2.0
3598,25000000.0,South,750.0,2.0,2.0
3599,37500000.0,South,1170.0,2.0,2.0
3601,31500000.0,South,550.0,2.0,2.0
3602,18000000.0,South,750.0,2.0,2.0
3605,23000000.0,South,950.0,2.0,2.0
3606,60000000.0,South,1050.0,2.0,2.0
3608,34000000.0,South,1300.0,2.0,2.0
3609,40000000.0,South,950.0,2.0,2.0
3610,27500000.0,South,1000.0,2.0,2.0
3611,55000000.0,South,1050.0,2.0,2.0
3612,65000000.0,South,1400.0,3.0,3.0
3613,67500000.0,South,1100.0,3.0,3.0
3614,25000000.0,South,800.0,2.0,2.0
3615,29500000.0,South,1000.0,2.0,2.0
3616,40000000.0,South,1595.0,2.0,2.0
3617,55000000.0,South,900.0,2.0,2.0
3618,70000000.0,South,1150.0,2.0,2.0
3620,43000000.0,Tardeo,1000.0,2.0,2.0
3621,22500000.0,Tardeo,550.0,2.0,2.0
3622,130000000.0,Tardeo,3200.0,4.0,4.0
3623,22000000.0,Tardeo,570.0,2.0,2.0
3624,21100000.0,Tardeo,600.0,2.0,2.0
3625,45000000.0,Tardeo,1000.0,3.0,2.0
3626,30000000.0,Tardeo,805.0,2.0,2.0
3627,62000000.0,Tardeo,1313.0,3.0,3.0
3628,44000000.0,Tardeo,1150.0,2.0,2.0
3629,45000000.0,Tardeo,1100.0,2.0,2.0
3631,20500000.0,Thakur,1150.0,2.0,2.0
3632,17000000.0,Thakur,795.0,2.0,2.0
3635,15000000.0,Thakur,850.0,2.0,2.0
3636,29000000.0,Thakur,1350.0,3.0,3.0
3638,15000000.0,Thakur,900.0,2.0,2.0
3639,29000000.0,Thakur,1495.0,3.0,2.0
3641,16500000.0,Thakur,985.0,2.0,2.0
3642,15000000.0,Thakur,646.0,2.0,2.0
3644,25000000.0,Thakur,1380.0,3.0,3.0
3645,14500000.0,Thakur,865.0,2.0,2.0
3646,14000000.0,Thakur,782.0,2.0,2.0
3647,20000000.0,Thakur,1150.0,2.0,2.0
3648,25000000.0,Thakur,1098.0,3.0,3.0
3649,19000000.0,Thakur,1020.0,2.0,2.0
3650,15000000.0,Thakur,860.0,2.0,2.0
3651,14500000.0,Thakur,810.0,2.0,2.0
3652,13899999.999999998,Thakur,878.0,2.0,2.0
3653,16500000.0,Thakur,1040.0,2.0,2.0
3654,13899999.999999998,Thakur,900.0,2.0,2.0
3655,16800000.0,Thakur,850.0,2.0,2.0
3656,16500000.0,Thakur,950.0,2.0,2.0
3657,13000000.0,Thakur,830.0,2.0,2.0
3658,13000000.0,Thakur,845.0,2.0,2.0
3659,25000000.0,Thakur,1098.0,3.0,3.0
3662,18500000.0,Thakur,1165.0,2.0,2.0
3663,18000000.0,Thakur,975.0,2.0,2.0
3664,19500000.0,Thakur,1150.0,2.0,2.0
3666,19000000.0,Thakur,1100.0,2.0,2.0
3667,16000000.0,Thakur,850.0,2.0,2.0
3668,10500000.0,Thakur,533.0,2.0,2.0
3669,22000000.0,Thakur,1200.0,3.0,3.0
3670,25000000.0,Vidyavihar,1150.0,2.0,2.0
3671,31000000.0,Vikhroli,1156.0,2.0,2.0
3672,60000000.0,Vikhroli,2600.0,4.0,6.0
3673,9340000.0,Vikhroli,682.0,2.0,2.0
3674,13000000.0,Vikhroli,966.0,2.0,2.0
3675,11700000.0,Vikhroli,800.0,2.0,2.0
3676,17500000.0,Vikhroli,740.0,2.0,2.0
3677,13500000.0,Vikhroli,850.0,2.0,2.0
3678,13000000.0,Vikhroli,945.0,2.0,2.0
3679,19000000.0,Vikhroli,890.0,2.0,2.0
3680,41000000.0,Vikhroli,1778.0,3.0,3.0
3681,14500000.0,Vikhroli,930.0,2.0,2.0
3682,12500000.0,Vikhroli,527.0,2.0,2.0
3683,18000000.0,Vikhroli,890.0,2.0,2.0
3684,20400000.0,Vikhroli,990.0,2.0,2.0
3686,14800000.0,Vikhroli,1150.0,2.0,2.0
3687,22000000.0,Vikhroli,1100.0,3.0,2.0
3688,25000000.0,Vikhroli,1000.0,2.0,2.0
3689,19000000.0,Vikhroli,925.0,2.0,2.0
3690,19700000.0,Vikhroli,950.0,2.0,2.0
3691,15000000.0,Vikhroli,1000.0,2.0,2.0
3692,20000000.0,Vikhroli,950.0,2.0,2.0
3693,18000000.0,Vikhroli,1035.0,2.0,2.0
3694,12000000.0,Vikhroli,750.0,2.0,2.0
3695,39000000.0,Vikhroli,1400.0,3.0,2.0
3696,14500000.0,Vikhroli,650.0,2.0,2.0
3697,18000000.0,Vikhroli,835.0,2.0,3.0
3698,21100000.0,Vikhroli,950.0,2.0,2.0
3699,15500000.0,Vikhroli,675.0,2.0,2.0
3701,11900000.0,Vikhroli,520.0,2.0,2.0
3702,27000000.0,Vikhroli,1050.0,2.0,2.0
3703,27500000.0,Vikhroli,1079.0,2.0,2.0
3704,18500000.0,Vikhroli,950.0,2.0,2.0
3705,15500000.0,Vikhroli,1050.0,2.0,2.0
3706,19500000.0,Vikhroli,990.0,2.0,2.0
3707,28500000.0,Vikhroli,1400.0,2.0,2.0
3708,17000000.0,Vikhroli,830.0,2.0,2.0
3709,15000000.0,Vikhroli,1040.0,2.0,2.0
3710,12000000.0,Vikhroli,726.0,2.0,2.0
3711,11000000.0,Vikhroli,700.0,2.0,2.0
3714,52500000.0,Vile,1500.0,3.0,3.0
3715,37500000.0,Vile,923.0,2.0,2.0
3716,36000000.0,Vile,1100.0,2.0,2.0
3717,23500000.0,Vile,700.0,2.0,2.0
3719,22500000.0,Vile,850.0,2.0,2.0
3721,38000000.0,Vile,1448.0,2.0,2.0
3722,30000000.0,Vile,905.0,2.0,2.0
3725,28000000.0,Vile,800.0,2.0,2.0
3728,17000000.0,Vile,520.0,2.0,2.0
3729,27600000.0,Vile,795.0,2.0,2.0
3730,49500000.0,Vile,1270.0,3.0,3.0
3731,25000000.0,Vile,840.0,2.0,2.0
3732,35000000.0,Vile,900.0,3.0,3.0
3733,42500000.0,Vile,1250.0,3.0,3.0
3734,25000000.0,Vile,1000.0,2.0,2.0
3735,28000000.0,Vile,800.0,2.0,2.0
3736,25200000.0,Vile,950.0,2.0,2.0
3737,27500000.0,Vile,900.0,2.0,2.0
3738,20000000.0,Vile,645.0,2.0,2.0
3739,42600000.0,Vile,1220.0,3.0,3.0
3740,33500000.0,Vile,846.0,3.0,2.0
3741,17500000.0,Vile,699.0,2.0,2.0
3743,36000000.0,Vile,1030.0,3.0,2.0
3744,23900000.0,Vile,840.0,2.0,2.0
3745,23500000.0,Vile,650.0,2.0,2.0
3746,20000000.0,Vile,605.0,2.0,2.0
3748,30000000.0,Vile,758.0,2.0,2.0
3750,32500000.0,Vile,1100.0,2.0,2.0
3751,45000000.0,Vile,1400.0,2.0,2.0
3752,32500000.0,Vile,1050.0,2.0,2.0
3753,52000000.0,Vile,1390.0,3.0,3.0
3754,60000000.0,Vile,1500.0,3.0,3.0
3755,32000000.0,Vile,800.0,3.0,3.0
3756,34000000.0,Vile,1100.0,2.0,2.0
3757,55000000.0,Vile,1400.0,2.0,3.0
3758,28000000.0,Vile,797.0,2.0,2.0
3759,29000000.0,Vile,1000.0,2.0,2.0
3761,21000000.0,Vile,650.0,2.0,2.0
3762,25000000.0,Vile,850.0,2.0,2.0
3766,35000000.0,Vile,1060.0,2.0,3.0
3767,29500000.0,Vile,1020.0,2.0,2.0
3770,35000000.0,Vile,920.0,3.0,2.0
3772,25000000.0,Vile,720.0,2.0,2.0
3773,31000000.0,Vile,875.0,2.0,2.0
3774,28000000.0,Vile,800.0,2.0,2.0
3775,27500000.0,Vile,1100.0,2.0,2.0
3776,27500000.0,Vile,1009.0,2.0,2.0
3777,25000000.0,Vile,800.0,2.0,2.0
3778,20000000.0,Vile,732.0,2.0,2.0
3779,47500000.0,Vile,1232.0,3.0,3.0
3781,24000000.0,Vile,730.0,2.0,2.0
3782,17500000.0,Vile,520.0,2.0,2.0
3783,24000000.0,Vile,735.0,2.0,2.0
3784,17000000.0,Wadala,820.0,2.0,2.0
3785,20000000.0,Wadala,965.0,2.0,2.0
3786,28000000.0,Wadala,983.0,2.0,2.0
3788,26000000.0,Wadala,1350.0,2.0,2.0
3790,28000000.0,Wadala,1200.0,2.0,2.0
3791,18500000.0,Wadala,955.0,2.0,2.0
3792,46500000.0,Wadala,1580.0,3.0,4.0
3793,16000000.0,Wadala,858.0,2.0,2.0
3794,21000000.0,Wadala,930.0,2.0,2.0
3797,24000000.0,Wadala,1268.0,2.0,2.0
3798,35000000.0,Wadala,1276.0,3.0,2.0
3799,13500000.0,Wadala,600.0,2.0,2.0
3801,20000000.0,Wadala,700.0,2.0,2.0
3802,23400000.0,Wadala,850.0,3.0,3.0
3803,30000000.0,Wadala,1290.0,2.0,2.0
3804,40000000.0,Wadala,1350.0,3.0,3.0
3807,25000000.0,Wadala,967.0,2.0,2.0
3808,16000000.0,Wadala,858.0,2.0,2.0
3810,15800000.0,Wadala,790.0,2.0,2.0
3812,62500000.0,Wadala,2350.0,3.0,3.0
3813,33400000.0,Wadala,1360.0,2.0,2.0
3815,30000000.0,Wadala,1375.0,2.0,2.0
3816,38000000.0,Wadala,1450.0,3.0,2.0
3817,31000000.0,Wadala,1359.0,2.0,2.0
3819,26500000.0,Wadala,1109.0,3.0,3.0
3820,30000000.0,Wadala,1050.0,2.0,2.0
3822,29500000.0,Wadala,1100.0,3.0,3.0
3824,17000000.0,Wadala,710.0,2.0,2.0
3825,72900000.0,Wadala,2467.0,4.0,4.0
3826,35000000.0,Wadala,1200.0,3.0,3.0
3827,30000000.0,Wadala,1200.0,2.0,2.0
3828,21000000.0,Wadala,850.0,2.0,2.0
3830,35000000.0,Wadala,1650.0,2.0,2.0
3831,22500000.0,Wadala,960.0,2.0,2.0
3832,38000000.0,Wadala,1340.0,2.0,2.0
3834,16000000.0,Wadala,750.0,2.0,2.0
3838,62500000.0,Worli,1500.0,3.0,3.0
3839,340000000.0,Worli,8000.0,5.0,6.0
3840,230000000.0,Worli,4600.0,4.0,4.0
3843,38000000.0,Worli,1157.0,2.0,2.0
3844,65000000.0,Worli,1539.0,3.0,3.0
3845,39000000.0,Worli,1350.0,2.0,2.0
3849,41500000.0,Worli,875.0,2.0,2.0
3850,24000000.0,Worli,700.0,2.0,2.0
3851,37500000.0,Worli,1258.0,2.0,2.0
3852,27200000.000000004,Worli,820.0,2.0,2.0
3853,170000000.0,Worli,3500.0,5.0,6.0
3855,40000000.0,Worli,1250.0,2.0,2.0
3858,50000000.0,Worli,1140.0,2.0,2.0
3859,105000000.0,Worli,2170.0,4.0,3.0
3860,49000000.0,Worli,1280.0,2.0,2.0
3862,107000000.0,Worli,2800.0,3.0,3.0
3863,35000000.0,Worli,950.0,2.0,2.0
3867,72500000.0,Worli,1701.0,4.0,4.0
3868,127500000.0,Worli,3150.0,4.0,6.0
3870,40000000.0,Worli,1000.0,2.0,2.0
3871,32500000.0,Worli,890.0,2.0,2.0
3872,74100000.0,Worli,1714.0,4.0,4.0
3873,45000000.0,Worli,1285.0,2.0,2.0
3874,70000000.0,Worli,1610.0,3.0,3.0
3875,37500000.0,Worli,893.0,2.0,3.0
3877,37500000.0,Worli,750.0,2.0,2.0
3879,72500000.0,Worli,1892.0,3.0,3.0
3880,130000000.0,Worli,2696.0,4.0,4.0
3881,41500000.0,Worli,1250.0,2.0,2.0
3883,35100000.0,Worli,775.0,2.0,2.0
3884,24900000.000000004,Worli,750.0,2.0,2.0
3885,42500000.0,Worli,1313.0,2.0,2.0
3886,75000000.0,Worli,1500.0,3.0,3.0
3891,32500000.0,Worli,1080.0,2.0,2.0
3893,89000000.0,Worli,2250.0,4.0,6.0
3894,25000000.0,Worli,575.0,2.0,2.0
3896,100000000.0,Worli,1920.0,4.0,4.0
3897,52500000.0,Worli,1096.0,3.0,3.0
3898,20000000.0,Yari,750.0,2.0,2.0
3899,34000000.0,Yari,1200.0,2.0,2.0
3900,27500000.0,Yari,1200.0,2.0,2.0
3901,21000000.0,Yari,850.0,2.0,3.0
3902,18000000.0,Yari,725.0,2.0,2.0
3903,23000000.0,Yari,840.0,2.0,2.0
3904,22000000.0,Yari,1000.0,2.0,2.0
3905,19500000.0,Yari,930.0,2.0,2.0
3906,19000000.0,Yari,1050.0,2.0,2.0
3908,19500000.0,Yari,810.0,2.0,2.0
